stopdate,stoptime,streetnbr,streetdir,street,Min,sex,race,ethnic,Year of birth,enfaction,rpmainid,raceethn,RPT1-PEDESTRIAN,RPT1-VEHICLE,RPT2-DISTURBANCE,RPT2-EQUIPMENT VIOLATION,RPT2-MUNICIPAL VIOLATION,RPT2-NOISE VIOLATION,RPT2-RIGHT OF WAY VIOLATION,RPT2-SPEEDING,RPT2-STATE VIOLATION,RPT2-SUSPICIOUS,RPT2-TRAFFIC-PARKING VIOLATION,RPT2-TRAFFIC-RECKLESS/CARELESS,RPT2-TRAFFIC-REDDI OBSERVED PC,RPT2-TRAFFIC-RIGHT OF WAY VIOLATION,RPT2-TRAFFIC-SPEEDING,RPT2-WELFARE CHECK,RPT3-*NO SEARCH,RPT3-DRIVER,RPT3-NO SEARCH,RPT3-PASSENGER,RPT3-PERSON,RPT3-PROPERTY,RPT3-VEHICLE,RPT4-CONSENT,RPT4-IMPOUND,RPT4-INCIDENT TO ARREST,RPT4-PLAIN VIEW,RPT4-PROBABLE CAUSE,RPT5-ALCOHOL,RPT5-DRUGS,RPT5-NOTHING SEIZED,RPT5-OTHER EVIDENCE,RPT5-STOLEN PROPERTY,RPT5-WEAPONS,RPT6-ARREST,RPT6-CITATION,RPT6-DETOX HOLD,RPT6-FIELD CONTACT,RPT6-M-1 HOLD,RPT6-NO ACTION,RPT6-WARNING,RPT7-FELONY,RPT7-MISDEMEANOR,RPT7-MUNICIPAL,RPT7-NOT CHARGED,RPT7-TRAFFIC,RPT7-WARRANT
 01/06/2018,135,,,28TH ST ON RAMP/BASELINE RD,5,F,W,N,1966,N,2936,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/06/2018,150,,,35TH ST/BASELINE RD,5,M,W,N,1998,Y,2937,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/06/2018,927,1301,,30TH ST,14,M,W,N,1943,Y,2938,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/06/2018,905,,,FOOTHILLS PKWY/VALMONT RD,10,M,W,N,1953,N,2939,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 01/06/2018,1022,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,F,W,N,1992,Y,2940,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 01/06/2018,1049,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,,,,0,,2941,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 01/06/2018,1147,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,,,,0,,2942,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 01/06/2018,1108,,,FOOTHILLS PKWY/ARAPAHOE AVE,10,M,W,N,1980,Y,2943,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 01/01/2018,1517,699,,30TH ST/BASELINE RD,5,M,W,N,1983,N,2944,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/02/2018,642,1598,,30TH ST/ARAPAHOE AVE,10,M,W,N,1969,N,2945,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/05/2018,15,1800,,28TH ST,15,M,W,H,1985,N,2946,WH,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/06/2018,2000,1699,,9TH ST/ARAPAHOE AVE,15,M,W,N,1991,Y,2947,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 01/06/2018,2246,3400,,28TH ST,10,M,W,,1971,N,2948,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/06/2018,2250,,,MOORHEAD AVE/TABLE MESA DR,5,M,W,N,1992,N,2949,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/06/2018,2350,1500,,30TH ST,10,M,W,N,1995,N,2950,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/07/2018,100,1400,,ARAPAHOE AVE,10,M,W,N,1994,N,2951,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/05/2018,2000,1598,,28TH ST/ARAPAHOE AVE,15,M,W,N,1981,N,2952,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/05/2018,2200,2999,,28TH ST/VALMONT RD,15,M,W,H,1986,N,2953,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
 01/06/2018,2,,,FOOTHILLS PKWY/SOUTH BOULDER RD,30,M,W,,1986,N,2954,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 01/07/2018,2,,,FOOTHILLS PKWY/SOUTH BOULDER RD,30,F,W,,1991,N,2955,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 12/30/2017,311,2711,,MAPLETON AVE,10,M,W,N,1984,Y,2956,WN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 01/05/2018,35,2798,,ARAPAHOE AVE,5,M,B,N,1976,N,2957,BN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
 01/05/2018,43,2760,,CANYON BLVD,25,F,W,N,1981,N,2958,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
 01/05/2018,43,2760,,CANYON BLVD,25,M,B,N,1976,N,2959,BN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
 01/06/2018,2317,2992,,23RD ST,40,M,W,H,1987,N,2960,WH,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/06/2018,2359,2512,,MAPLETON AVE,7,M,W,N,1991,N,2961,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/07/2018,642,2115,,13TH ST,10,M,B,N,1993,N,2962,BN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
 01/07/2018,630,2115,,13TH ST,10,M,W,N,1984,N,2963,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
 01/07/2018,600,900,,WALNUT ST,10,M,W,N,1980,N,2964,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/06/2018,1049,,,PENNSYLVANIA AVE/28TH ST,10,M,A,N,1987,N,2965,AN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/07/2018,1450,4748,,TABLE MESA DR/MOORHEAD AVE,10,M,W,N,1987,N,2966,WN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
 01/07/2018,1107,,,30TH ST/PEARL PKWY,10,M,W,H,1991,Y,2967,WH,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/07/2018,1137,4399,,28TH ST/VIOLET AVE,10,F,W,N,1971,N,2968,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/07/2018,1206,4599,,28TH ST/YARMOUTH AVE,10,F,W,N,1962,Y,2969,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/07/2018,1239,3120,,CORONA TRL,10,M,W,N,1968,Y,2970,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 01/07/2018,1630,399,,S BROADWAY/DARTMOUTH AVE,10,F,W,N,1958,Y,2971,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/08/2018,200,1600,,PEARL ST,7,M,W,N,1986,N,2972,WN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/08/2018,230,,,29TH ST/BASELINE RD,10,M,W,N,1989,N,2973,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/08/2018,530,999,,17TH ST/BROADWAY,5,M,W,N,1971,Y,2974,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/04/2018,1434,3399,,30TH ST/IRIS AVE,10,M,W,N,1982,N,2975,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/08/2018,800,1236,,CANYON BLVD,10,M,W,N,1982,N,2976,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/01/2018,1643,2850,,MAPLETON AVE,25,M,W,N,1954,N,2977,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 01/02/2018,1545,3199,,28TH ST/GLENWOOD DR,13,M,B,N,1988,Y,2978,BN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 01/08/2018,1530,1500,,LEE HILL DR,6,M,W,N,1970,N,2979,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/08/2018,1545,1500,,LEE HILL DR,6,F,W,N,1958,N,2980,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/08/2018,1505,,,YARMOUTH AVE/28TH ST,60,M,W,N,1950,N,2981,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
 01/07/2018,2318,1777,,6TH STREET,0,F,W,N,1968,N,2982,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/07/2018,2336,6180,,63RD ST,10,M,W,N,1972,N,2983,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/08/2018,2324,1999,,7TH ST/PEARL ST,5,M,W,N,1994,N,2984,WN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/08/2018,2332,1899,,9TH ST/WALNUT ST,5,M,W,N,1992,N,2985,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/09/2018,240,1100,,BALSAM AVE,5,M,W,H,1972,Y,2986,WH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/08/2018,1535,1999,,JOSLYN PL/JOSLYN CT,5,F,W,N,1981,N,2987,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/09/2018,843,4199,,VALMONT RD/CENTER GREEN DR,10,F,W,N,1959,Y,2988,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/09/2018,810,4199,,VALMONT RD/CENTER GREEN DR,10,F,W,N,1993,N,2989,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,802,3561,,VALMONT RD/WILDERNESS PL,10,M,W,N,1982,Y,2990,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,748,4199,,VALMONT RD/CENTER GREEN DR,10,F,W,N,1951,N,2991,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,828,4199,,VALMONT RD/CENTER GREEN DR,10,F,W,N,1990,Y,2992,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,849,3003,,VALMONT RD,10,M,W,N,1957,N,2993,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,1126,3699,,28TH ST/WINDING TRAIL DR,10,F,W,N,1981,N,2994,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,1111,3699,,28TH ST/WINDING TRAIL DR,10,F,W,N,1963,Y,2995,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,1100,3549,,28TH ST/KALMIA CT,10,F,W,N,1973,N,2996,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,1023,3549,,28TH ST/KALMIA CT,10,F,W,N,1955,Y,2997,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,1037,3549,,28TH ST/KALMIA CT,10,M,W,N,1969,N,2998,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,1048,3549,,28TH ST/KALMIA CT,10,F,W,N,1944,Y,2999,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,1323,,,FOLSOM ST/CANYON BLVD,10,M,W,N,1949,N,3000,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/01/2018,1500,1799,,BROADWAY/CANYON BLVD,10,M,W,N,1992,Y,3001,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 01/01/2018,1500,1799,,BROADWAY/CANYON BLVD,10,M,W,N,1982,Y,3002,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 01/01/2018,1500,1799,,BROADWAY/CANYON BLVD,10,M,W,N,1980,Y,3003,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 01/09/2018,930,1100 BLK,,S BROADWAY,5,M,W,N,1968,N,3004,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/09/2018,1135,3000 BLK,,19TH ST,5,M,W,N,1985,Y,3005,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/09/2018,1150,3000 BLK,,19TH ST,15,F,W,H,1978,N,3006,WH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/09/2018,1215,2899,,19TH ST/CEDAR AVE,5,F,W,N,1977,N,3007,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,30,1899,,9TH ST/WALNUT ST,14,M,W,N,1996,Y,3008,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
 01/10/2018,118,1825,,33RD ST,9,M,W,N,1984,N,3009,WN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
 01/09/2018,2315,1600,,28TH ST,15,M,W,N,1994,Y,3010,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/10/2018,815,799,,20TH ST/CASCADE AVE,10,M,W,N,1971,Y,3011,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/10/2018,845,2799,,DARTMOUTH AVE/DOVER DR,10,M,W,N,1966,Y,3012,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/10/2018,1204,,,PEARL ST/28TH ST,20,F,W,N,1991,Y,3014,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,1252,2765,,55TH ST/PEARL PKWY,10,F,W,N,1999,N,3015,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/10/2018,817,1279,,EISENHOWER DR/LEE CIR,14,M,W,N,1991,N,3016,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/10/2018,1110,,,SPINE RD/63RD ST,10,M,W,N,1990,N,3017,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,1505,1699,,19TH ST/GOSS ST,10,F,W,N,1978,Y,3018,WN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
 01/10/2018,1910,,,29TH ST/ARAPAHOE AVE,5,M,W,N,1961,N,3019,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,1755,355,,PONCA PL,0,M,W,N,1982,Y,3020,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,1755,355,,PONCA PL,0,M,W,N,1982,Y,3021,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,2150,1599,,FOLSOM ST/ARAPAHOE AVE,10,M,W,N,1985,Y,3022,WN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,1750,1898,,30TH ST/WALNUT ST,10,M,W,N,1939,Y,3023,WN,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/11/2018,45,1350,,COLLEGE AVE,5,M,W,N,1973,N,3024,WN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/11/2018,30,1350,,COLLEGE AVE,10,M,B,N,1989,Y,3025,BN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
 01/10/2018,2300,1480,,CANYON BLVD,5,M,W,N,1965,N,3026,WN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
 01/10/2018,2230,2100,,CANYON BLVD,4,M,W,N,1986,N,3027,WN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,2220,,,30TH ST/PEARL PKWY,9,M,W,N,1965,N,3028,WN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
 01/10/2018,2338,,,9TH ST/CANYON BLVD,9,F,W,N,1993,Y,3029,WN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
